1	(10, 4, 1000)	[1.0, 0.65, 1.0, 1.0, 0.5789473684210527, 0.9166666666666666, 0.7126096406869612, 0.7258837066150973, 0.787878787878788, 0.7333333333333334, 7, 0.06502509117126465]
1	(10, 4, 1000)	[1.0, 0.6, 0.3, 0.3, 0.16666666666666666, 0.3, 0.6741998624632421, 0.10411584125907071, 0.7499999999999999, 0.21428571428571427, 13, 0.04590320587158203]
1	(10, 4, 1000)	[1.0, 0.65, 1.0, 1.0, 0.21428571428571427, 0.3, 0.7126096406869612, 0.43587300037912335, 0.787878787878788, 0.35294117647058826, 7, 0.10191226005554199]
1	(10, 4, 1000)	[1.0, 0.7, 0.5384615384615384, 0.5384615384615384, 0.3888888888888889, 0.5384615384615384, 0.7513428837969107, 0.36067117565256995, 0.8235294117647058, 0.45161290322580644, 11, 0.08592724800109863]
1	(10, 4, 1000)	[0.8666666666666667, 0.65, 0.42857142857142855, 0.5, 0.375, 0.6, 0.6008327554319921, 0.2955799471236023, 0.7428571428571429, 0.39999999999999997, 13, 0.09231090545654297]
1	(10, 4, 1000)	[1.0, 0.5, 0.8, 0.8, 0.4, 0.8, 0.5976143046671968, 0.5, 0.6666666666666666, 0.5333333333333333, 12, 0.06607484817504883]
1	(10, 4, 1000)	[0.9230769230769231, 0.6, 0.75, 0.8181818181818182, 0.6, 1.0, 0.6139406135149205, 0.620505227994023, 0.7272727272727274, 0.6666666666666665, 9, 0.08202910423278809]
1	(10, 4, 10000)	[1.0, 0.7, 1.0, 1.0, 0.5384615384615384, 0.7777777777777778, 0.7513428837969107, 0.7097338123319514, 0.8235294117647058, 0.7000000000000001, 6, 0.09628486633300781]
1	(10, 4, 10000)	[0.9333333333333333, 0.7, 0.5384615384615384, 0.5833333333333334, 0.4117647058823529, 0.5833333333333334, 0.6957010852370434, 0.3791758806240112, 0.8, 0.4666666666666667, 10, 0.15238523483276367]
1	(10, 4, 10000)	[1.0, 0.75, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.7, 0.7905694150420948, 0.37254901960784315, 0.8571428571428571, 0.4666666666666667, 8, 0.10726666450500488]
1	(10, 4, 10000)	[0.8823529411764706, 0.75, 0.8461538461538461, 1.0, 0.6470588235294118, 0.9166666666666666, 0.6866830516660348, 0.6958154469071104, 0.8108108108108107, 0.7333333333333334, 7, 0.1320188045501709]
1	(10, 4, 10000)	[1.0, 0.8, 1.0, 1.0, 0.7857142857142857, 1.0, 0.8304547985373997, 0.871337784392731, 0.888888888888889, 0.88, 4, 0.13196301460266113]
1	(10, 4, 10000)	[1.0, 0.8, 1.0, 1.0, 0.7647058823529411, 0.9285714285714286, 0.8304547985373997, 0.8541352300486599, 0.888888888888889, 0.8666666666666666, 4, 0.10610818862915039]
1	(10, 4, 10000)	[0.9375, 0.75, 0.5, 0.5333333333333333, 0.4444444444444444, 0.5714285714285714, 0.7370286337019423, 0.3635190275151984, 0.8333333333333334, 0.47058823529411764, 12, 0.10139012336730957]
1	(10, 4, 10000)	[1.0, 0.85, 0.7857142857142857, 0.7857142857142857, 0.5789473684210527, 0.6875, 0.871165065546462, 0.612679708787572, 0.9189189189189189, 0.6666666666666667, 6, 0.13347101211547852]
1	(10, 4, 10000)	[1.0, 0.75, 0.6666666666666666, 0.6666666666666666, 0.5714285714285714, 0.7272727272727273, 0.7905694150420948, 0.5604951716211759, 0.8571428571428571, 0.6153846153846153, 7, 0.08506441116333008]
1	(10, 4, 10000)	[1.0, 0.85, 0.8125, 0.8125, 0.7222222222222222, 0.8666666666666667, 0.871165065546462, 0.7185180778230094, 0.9189189189189189, 0.7647058823529411, 5, 0.1322169303894043]
1	(20, 2, 1000)	[1.0, 1.0, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 1.0, 0.9140893470790378, 1.0, 0.9166666666666666, 1, 0.14294004440307617]
1	(20, 2, 1000)	[0.9473684210526315, 0.9, 0.8125, 0.8666666666666667, 0.9285714285714286, 1.0, 0.9146591207600472, 0.8635691076864135, 0.9230769230769231, 0.8666666666666666, 3, 0.10765695571899414]
1	(20, 2, 1000)	[1.0, 0.8, 1.0, 1.0, 0.7647058823529411, 0.9285714285714286, 0.8840866447369844, 0.8699436450623887, 0.888888888888889, 0.8666666666666666, 4, 0.11069703102111816]
1	(20, 2, 1000)	[1.0, 0.85, 1.0, 1.0, 0.7222222222222222, 0.8666666666666667, 0.9139256619697996, 0.8443288374557645, 0.9189189189189189, 0.8387096774193548, 3, 0.09628486633300781]
1	(20, 2, 1000)	[1.0, 0.95, 0.8235294117647058, 0.8235294117647058, 1.0, 1.0, 0.97182531580755, 0.9039518372725969, 0.9743589743589743, 0.9032258064516129, 1, 0.11525297164916992]
1	(20, 2, 1000)	[1.0, 0.85, 0.9, 0.9, 0.8181818181818182, 0.9, 0.9139256619697996, 0.8543227671880055, 0.9189189189189189, 0.8571428571428572, 4, 0.09255290031433105]
1	(20, 2, 1000)	[1.0, 0.9, 0.8666666666666667, 0.8666666666666667, 0.8125, 0.9285714285714286, 0.9431515698555191, 0.8326837294928929, 0.9473684210526316, 0.8387096774193549, 3, 0.10122489929199219]
1	(20, 2, 1000)	[1.0, 0.8, 1.0, 1.0, 0.9, 1.0, 0.8840866447369844, 0.9474693713881573, 0.888888888888889, 0.9473684210526316, 4, 0.10038995742797852]
1	(20, 2, 1000)	[1.0, 0.8, 1.0, 1.0, 0.7857142857142857, 1.0, 0.8840866447369844, 0.8829806297469175, 0.888888888888889, 0.88, 4, 0.10423088073730469]
1	(20, 2, 1000)	[1.0, 0.9, 0.5, 0.5, 0.4666666666666667, 0.5384615384615384, 0.9431515698555191, 0.4636242028581973, 0.9473684210526316, 0.4827586206896552, 6, 0.11251115798950195]
1	(20, 2, 10000)	[0.9473684210526315, 0.9, 0.875, 0.9333333333333333, 0.9333333333333333, 1.0, 0.9146591207600472, 0.8998356431616746, 0.9230769230769231, 0.9032258064516129, 3, 0.1287081241607666]
1	(20, 2, 10000)	[0.95, 0.95, 0.5555555555555556, 0.5882352941176471, 0.7142857142857143, 0.7692307692307693, 0.9441176470588235, 0.6148567965467806, 0.9500000000000001, 0.6250000000000001, 5, 0.11719012260437012]
1	(20, 2, 10000)	[0.9473684210526315, 0.9, 0.7272727272727273, 0.7272727272727273, 0.5, 0.5714285714285714, 0.9146591207600472, 0.5897732085178113, 0.9230769230769231, 0.5925925925925926, 4, 0.12524700164794922]
1	(20, 2, 10000)	[0.95, 0.95, 0.8, 0.8, 0.75, 0.8, 0.9441176470588235, 0.7655318158241113, 0.9500000000000001, 0.7741935483870969, 3, 0.1256098747253418]
1	(20, 2, 10000)	[1.0, 0.95, 1.0, 1.0, 0.875, 0.9333333333333333, 0.97182531580755, 0.9329878462464146, 0.9743589743589743, 0.9333333333333333, 1, 0.12451815605163574]
1	(20, 2, 10000)	[0.9473684210526315, 0.9, 0.9375, 1.0, 0.8823529411764706, 0.9375, 0.9146591207600472, 0.9056357502993934, 0.9230769230769231, 0.9090909090909091, 3, 0.12030220031738281]
1	(20, 2, 10000)	[1.0, 0.95, 1.0, 1.0, 0.8666666666666667, 0.9285714285714286, 0.97182531580755, 0.9285406664032078, 0.9743589743589743, 0.9285714285714286, 1, 0.11516404151916504]
1	(20, 2, 10000)	[1.0, 0.85, 0.75, 0.75, 0.6923076923076923, 0.8181818181818182, 0.9139256619697996, 0.7115894461869374, 0.9189189189189189, 0.7199999999999999, 4, 0.15381598472595215]
1	(20, 2, 10000)	[1.0, 0.95, 1.0, 1.0, 1.0, 1.0, 0.97182531580755, 1.0, 0.9743589743589743, 1.0, 1, 0.08661007881164551]
1	(20, 2, 10000)	[1.0, 0.95, 1.0, 1.0, 1.0, 1.0, 0.97182531580755, 1.0, 0.9743589743589743, 1.0, 1, 0.11708402633666992]
1	(20, 4, 1000)	[1.0, 0.725, 0.8461538461538461, 0.8461538461538461, 0.6285714285714286, 0.88, 0.8218672876500905, 0.7079035230769593, 0.8405797101449275, 0.721311475409836, 14, 0.2746739387512207]
1	(20, 4, 1000)	[1.0, 0.725, 0.7857142857142857, 0.7857142857142857, 0.6111111111111112, 0.8461538461538461, 0.8218672876500905, 0.6669549744296803, 0.8405797101449275, 0.6875000000000001, 14, 0.4963252544403076]
1	(20, 4, 1000)	[1.0, 0.725, 1.0, 1.0, 0.5625, 0.8571428571428571, 0.8218672876500905, 0.7361282610754235, 0.8405797101449275, 0.72, 11, 0.39849209785461426]
1	(20, 4, 1000)	[0.9655172413793104, 0.7, 0.8148148148148148, 0.8461538461538461, 0.6875, 0.9565217391304348, 0.7859696360056039, 0.7287296878151973, 0.8115942028985508, 0.7457627118644067, 14, 0.4113590717315674]
1	(20, 4, 1000)	[1.0, 0.825, 0.8709677419354839, 0.8709677419354839, 0.75, 0.8709677419354839, 0.8878156117739506, 0.7909678085079374, 0.9041095890410958, 0.8059701492537312, 10, 0.34761691093444824]
1	(20, 4, 1000)	[1.0, 0.675, 0.96, 0.96, 0.6486486486486487, 0.96, 0.7881406246170662, 0.7730893147471251, 0.8059701492537313, 0.7741935483870968, 14, 0.23295807838439941]
1	(20, 4, 1000)	[0.9565217391304348, 0.55, 0.8, 0.8571428571428571, 0.32432432432432434, 0.631578947368421, 0.6790782507752985, 0.4820005410585344, 0.6984126984126985, 0.46153846153846156, 21, 0.2686278820037842]
1	(20, 4, 1000)	[0.9583333333333334, 0.575, 0.9090909090909091, 0.9523809523809523, 0.5555555555555556, 0.9523809523809523, 0.6974596522615468, 0.6904871415497239, 0.71875, 0.6896551724137931, 19, 0.2621300220489502]
1	(20, 4, 1000)	[1.0, 0.7, 0.7272727272727273, 0.7272727272727273, 0.45714285714285713, 0.6956521739130435, 0.8050764858994132, 0.5462239017168095, 0.8235294117647058, 0.5614035087719298, 16, 0.29227304458618164]
1	(20, 4, 1000)	[0.9642857142857143, 0.675, 0.8695652173913043, 0.8695652173913043, 0.5405405405405406, 0.8, 0.7686563591563446, 0.6624552242945625, 0.7941176470588236, 0.6666666666666666, 16, 0.34491419792175293]
1	(20, 4, 10000)	[0.9696969696969697, 0.8, 0.7241379310344828, 0.75, 0.7, 0.9130434782608695, 0.8537378408169707, 0.6890449165577203, 0.8767123287671234, 0.711864406779661, 11, 0.6862800121307373]
1	(20, 4, 10000)	[1.0, 0.875, 0.7352941176470589, 0.7352941176470589, 0.6944444444444444, 0.8064516129032258, 0.920203343586833, 0.6872498775572549, 0.9333333333333333, 0.7142857142857144, 11, 0.6180779933929443]
1	(20, 4, 10000)	[1.0, 0.75, 0.8275862068965517, 0.8275862068965517, 0.6666666666666666, 0.9230769230769231, 0.8385254915624211, 0.7205811216276932, 0.8571428571428571, 0.7384615384615385, 12, 0.3289909362792969]
1	(20, 4, 10000)	[0.8823529411764706, 0.75, 0.7741935483870968, 0.8888888888888888, 0.6857142857142857, 0.9230769230769231, 0.7693294305758267, 0.7043851117180978, 0.8108108108108107, 0.7272727272727272, 15, 0.4866960048675537]
1	(20, 4, 10000)	[0.8648648648648649, 0.8, 0.5714285714285714, 0.6666666666666666, 0.5263157894736842, 0.6666666666666666, 0.7892882344831729, 0.5031521072974608, 0.8311688311688312, 0.547945205479452, 22, 0.5518279075622559]
1	(20, 4, 10000)	[1.0, 0.825, 0.9259259259259259, 0.9259259259259259, 0.7575757575757576, 0.9615384615384616, 0.8878156117739506, 0.8247919280844797, 0.9041095890410958, 0.8333333333333334, 8, 0.4501841068267822]
1	(20, 4, 10000)	[1.0, 0.75, 0.5925925925925926, 0.5925925925925926, 0.45714285714285713, 0.64, 0.8385254915624211, 0.48092571854915495, 0.8571428571428571, 0.5161290322580645, 16, 0.36930203437805176]
1	(20, 4, 10000)	[0.9166666666666666, 0.825, 0.84375, 0.9310344827586207, 0.75, 0.9310344827586207, 0.837451943442582, 0.7766698638423278, 0.8684210526315789, 0.7941176470588235, 12, 0.48732995986938477]
1	(20, 4, 10000)	[0.9696969696969697, 0.8, 0.9655172413793104, 1.0, 0.7777777777777778, 1.0, 0.8537378408169707, 0.8553321495150599, 0.8767123287671234, 0.8615384615384615, 9, 0.4668550491333008]
1	(20, 4, 10000)	[0.8787878787878788, 0.725, 0.8333333333333334, 0.9615384615384616, 0.625, 0.8620689655172413, 0.751504527946031, 0.6960491968851659, 0.7945205479452054, 0.7142857142857143, 16, 0.4964730739593506]
2	(10, 2, 1000)	[1.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.8029550685469662, -0.05263157894736842, 0.8235294117647058, nan, 6, 2.7445240020751953]
2	(10, 2, 1000)	[1.0, 0.9, 0.42857142857142855, 0.42857142857142855, 0.6, 0.6, 0.9354143466934854, 0.47655011078031234, 0.9473684210526316, 0.5, 2, 2.5586137771606445]
2	(10, 2, 1000)	[1.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.9354143466934854, -0.0809018821752896, 0.9473684210526316, nan, 7, 2.5313239097595215]
2	(10, 2, 1000)	[0.8888888888888888, 0.8, 0.4, 0.4, 0.2857142857142857, 0.3333333333333333, 0.8017837257372732, 0.2967198802971756, 0.8421052631578948, 0.3333333333333333, 6, 2.5859642028808594]
2	(10, 2, 1000)	[1.0, 1.0, 0.1111111111111111, 0.1111111111111111, 0.14285714285714285, 0.14285714285714285, 1.0, 0.05067214384784019, 1.0, 0.125, 6, 2.4951579570770264]
2	(10, 2, 1000)	[1.0, 0.7, 0.6666666666666666, 0.6666666666666666, 0.4444444444444444, 0.6666666666666666, 0.8029550685469662, 0.5090900346971865, 0.8235294117647058, 0.5333333333333333, 4, 2.519153356552124]
2	(10, 2, 1000)	[1.0, 0.9, 1.0, 1.0, 0.5, 0.5714285714285714, 0.9354143466934854, 0.6922186552431729, 0.9473684210526316, 0.6666666666666666, 1, 2.6150567531585693]
2	(10, 2, 1000)	[1.0, 0.9, 0.5714285714285714, 0.5714285714285714, 0.4444444444444444, 0.5, 0.9354143466934854, 0.4615273642357336, 0.9473684210526316, 0.5, 3, 2.7086870670318604]
2	(10, 2, 1000)	[1.0, 0.8, 0.5, 0.5, 0.3333333333333333, 0.42857142857142855, 0.86991767240168, 0.36195418651880895, 0.888888888888889, 0.4, 4, 2.541325092315674]
2	(10, 2, 1000)	[1.0, 0.8, 0.42857142857142855, 0.42857142857142855, 0.375, 0.5, 0.86991767240168, 0.3525010580494761, 0.888888888888889, 0.39999999999999997, 4, 2.5267181396484375]
2	(10, 2, 10000)	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 3.0468990802764893]
2	(10, 2, 10000)	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 2.990074872970581]
2	(10, 2, 10000)	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 2.96648907661438]
2	(10, 2, 10000)	[1.0, 0.9, 1.0, 1.0, 1.0, 1.0, 0.9354143466934854, 1.0, 0.9473684210526316, 1.0, 1, 3.0029420852661133]
2	(10, 2, 10000)	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 3.013805866241455]
2	(10, 2, 10000)	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 3.0205190181732178]
2	(10, 2, 10000)	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 3.044881820678711]
2	(10, 2, 10000)	[1.0, 0.9, 1.0, 1.0, 0.8333333333333334, 1.0, 0.9354143466934854, 0.9080536347093006, 0.9473684210526316, 0.9090909090909091, 1, 3.0356428623199463]
2	(10, 2, 10000)	[1.0, 1.0, 0.5, 0.5, 0.5555555555555556, 0.5555555555555556, 1.0, 0.4775519811733183, 1.0, 0.5263157894736842, 4, 2.996690034866333]
2	(10, 2, 10000)	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 2.9380898475646973]
2	(10, 4, 1000)	[1.0, 0.6, 0.45454545454545453, 0.45454545454545453, 0.2777777777777778, 0.5, 0.6741998624632421, 0.251230532180247, 0.7499999999999999, 0.3448275862068966, 12, 2.5804150104522705]
2	(10, 4, 1000)	[1.0, 0.8, 0.4, 0.4, 0.3333333333333333, 0.42857142857142855, 0.8304547985373997, 0.24055570926238248, 0.888888888888889, 0.3636363636363636, 11, 3.193711996078491]
2	(10, 4, 1000)	[1.0, 0.7, 0.5384615384615384, 0.5384615384615384, 0.4666666666666667, 0.6363636363636364, 0.7513428837969107, 0.42053774661094684, 0.8235294117647058, 0.5, 10, 2.6509041786193848]
2	(10, 4, 1000)	[0.9285714285714286, 0.65, 0.5, 0.5454545454545454, 0.3157894736842105, 0.5, 0.654741655880165, 0.291804288941201, 0.7647058823529412, 0.3870967741935484, 12, 2.5406570434570312]
2	(10, 4, 1000)	[1.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.6741998624632421, -0.14734312783348064, 0.7499999999999999, nan, 15, 2.551037073135376]
2	(10, 4, 1000)	[1.0, 0.65, 0.4166666666666667, 0.4166666666666667, 0.35714285714285715, 0.5, 0.7126096406869612, 0.2944373369908709, 0.787878787878788, 0.3846153846153846, 11, 2.5537102222442627]
2	(10, 4, 1000)	[1.0, 0.7, 0.5384615384615384, 0.5384615384615384, 0.3888888888888889, 0.5384615384615384, 0.7513428837969107, 0.36067117565256995, 0.8235294117647058, 0.45161290322580644, 11, 2.6044249534606934]
2	(10, 4, 1000)	[0.8666666666666667, 0.65, 0.3333333333333333, 0.38461538461538464, 0.3125, 0.5, 0.6008327554319921, 0.1986180076894458, 0.7428571428571429, 0.3225806451612903, 14, 2.565492868423462]
2	(10, 4, 1000)	[1.0, 0.5, 0.8, 0.8, 0.4, 0.8, 0.5976143046671968, 0.5, 0.6666666666666666, 0.5333333333333333, 12, 2.553061008453369]
2	(10, 4, 1000)	[0.9285714285714286, 0.65, 0.38461538461538464, 0.4166666666666667, 0.3333333333333333, 0.5, 0.654741655880165, 0.2539881439927501, 0.7647058823529412, 0.3571428571428571, 12, 2.58486008644104]
2	(10, 4, 10000)	[1.0, 0.7, 0.5454545454545454, 0.5454545454545454, 0.46153846153846156, 0.6666666666666666, 0.7513428837969107, 0.4343037224065726, 0.8235294117647058, 0.4999999999999999, 7, 2.98122501373291]
2	(10, 4, 10000)	[0.875, 0.7, 0.2857142857142857, 0.3333333333333333, 0.23529411764705882, 0.3333333333333333, 0.6436024688664848, 0.12429059418173574, 0.7777777777777777, 0.2580645161290323, 14, 3.0638961791992188]
2	(10, 4, 10000)	[1.0, 0.8, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.45454545454545453, 0.8304547985373997, 0.21568627450980393, 0.888888888888889, 0.3333333333333333, 9, 3.407952308654785]
2	(10, 4, 10000)	[0.8823529411764706, 0.75, 0.6666666666666666, 0.7692307692307693, 0.5882352941176471, 0.8333333333333334, 0.6866830516660348, 0.55544066663616, 0.8108108108108107, 0.625, 9, 2.9708170890808105]
2	(10, 4, 10000)	[1.0, 0.8, 0.18181818181818182, 0.18181818181818182, 0.14285714285714285, 0.18181818181818182, 0.8304547985373997, 0.04236949057300806, 0.888888888888889, 0.16, 10, 3.042228937149048]
2	(10, 4, 10000)	[1.0, 0.85, 0.3076923076923077, 0.3076923076923077, 0.23529411764705882, 0.26666666666666666, 0.871165065546462, 0.14169620591168686, 0.9189189189189189, 0.26666666666666666, 11, 3.0077240467071533]
2	(10, 4, 10000)	[0.9411764705882353, 0.8, 0.0625, 0.06666666666666667, 0.05555555555555555, 0.06666666666666667, 0.7789240586062484, -0.1334796429157369, 0.8648648648648648, 0.058823529411764705, 18, 3.0795857906341553]
2	(10, 4, 10000)	[1.0, 0.85, 0.375, 0.375, 0.3157894736842105, 0.375, 0.871165065546462, 0.2058129827767231, 0.9189189189189189, 0.34285714285714286, 13, 3.007706880569458]
2	(10, 4, 10000)	[1.0, 0.75, 0.35714285714285715, 0.35714285714285715, 0.35714285714285715, 0.45454545454545453, 0.7905694150420948, 0.25249169435215946, 0.8571428571428571, 0.35714285714285715, 11, 3.0426578521728516]
2	(10, 4, 10000)	[1.0, 0.85, 0.4375, 0.4375, 0.3888888888888889, 0.4666666666666667, 0.871165065546462, 0.29251921745363624, 0.9189189189189189, 0.411764705882353, 10, 3.0168590545654297]
2	(20, 2, 1000)	[1.0, 1.0, 0.375, 0.375, 0.5, 0.5, 1.0, 0.41282594120519944, 1.0, 0.42857142857142855, 5, 2.746143102645874]
2	(20, 2, 1000)	[0.9473684210526315, 0.9, 0.5882352941176471, 0.625, 0.7142857142857143, 0.7692307692307693, 0.9146591207600472, 0.6342161155948358, 0.9230769230769231, 0.6451612903225806, 6, 3.0951449871063232]
2	(20, 2, 1000)	[1.0, 0.8, 1.0, 1.0, 0.7647058823529411, 0.9285714285714286, 0.8840866447369844, 0.8699436450623887, 0.888888888888889, 0.8666666666666666, 4, 2.6884520053863525]
2	(20, 2, 1000)	[0.9444444444444444, 0.85, 0.8571428571428571, 0.9230769230769231, 0.6666666666666666, 0.8, 0.8845898710736405, 0.746096240847054, 0.8947368421052632, 0.75, 5, 2.740217685699463]
2	(20, 2, 1000)	[1.0, 0.95, 0.5882352941176471, 0.5882352941176471, 0.7142857142857143, 0.7142857142857143, 0.97182531580755, 0.6342161155948358, 0.9743589743589743, 0.6451612903225806, 5, 2.973482847213745]
2	(20, 2, 1000)	[1.0, 0.85, 0.4166666666666667, 0.4166666666666667, 0.45454545454545453, 0.5, 0.9139256619697996, 0.41850364302795195, 0.9189189189189189, 0.43478260869565216, 8, 2.6540000438690186]
2	(20, 2, 1000)	[1.0, 0.9, 0.8, 0.8, 0.75, 0.8571428571428571, 0.9431515698555191, 0.7655318158241113, 0.9473684210526316, 0.7741935483870969, 4, 2.7513999938964844]
2	(20, 2, 1000)	[1.0, 0.8, 0.3333333333333333, 0.3333333333333333, 0.4, 0.4444444444444444, 0.8840866447369844, 0.34731450883896064, 0.888888888888889, 0.3636363636363636, 8, 2.697340965270996]
2	(20, 2, 1000)	[1.0, 0.8, 0.6666666666666666, 0.6666666666666666, 0.42857142857142855, 0.5454545454545454, 0.8840866447369844, 0.5214625892713992, 0.888888888888889, 0.5217391304347826, 6, 3.045828104019165]
2	(20, 2, 1000)	[1.0, 0.9, 0.38461538461538464, 0.38461538461538464, 0.3333333333333333, 0.38461538461538464, 0.9431515698555191, 0.3348683122592987, 0.9473684210526316, 0.3571428571428571, 7, 2.7328217029571533]
2	(20, 2, 10000)	[0.9473684210526315, 0.9, 0.5714285714285714, 0.6153846153846154, 0.5333333333333333, 0.5714285714285714, 0.9146591207600472, 0.5352263963498107, 0.9230769230769231, 0.5517241379310344, 7, 3.5612049102783203]
2	(20, 2, 10000)	[0.95, 0.95, 0.4117647058823529, 0.4375, 0.5, 0.5384615384615384, 0.9441176470588235, 0.431914324336515, 0.9500000000000001, 0.45161290322580644, 6, 3.512458086013794]
2	(20, 2, 10000)	[0.9473684210526315, 0.9, 0.7272727272727273, 0.7272727272727273, 0.5, 0.5714285714285714, 0.9146591207600472, 0.5897732085178113, 0.9230769230769231, 0.5925925925925926, 4, 3.8025410175323486]
2	(20, 2, 10000)	[0.95, 0.95, 0.5789473684210527, 0.6111111111111112, 0.6875, 0.7333333333333333, 0.9441176470588235, 0.61417913176369, 0.9500000000000001, 0.6285714285714286, 6, 3.466036796569824]
